date,market_id,market_name,crop,variety,min_price,max_price,modal_price,tavg,tmin,tmax,prcp,wdir,wspd,pres,msp_applicable,msp_value_per_quintal,govt_procurement_active,pmfby_insurance_active,state_scheme_active,harvest_season_active,price_impact_direction
2024-08-11,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.78,21.74,28.0,10.42,316.6,7.344,1010.0069177177364,1,2225,0,1,1,0,Price_Floor
2024-08-11,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,24.78,21.74,28.0,10.42,316.6,7.344,1010.0069177177364,1,2225,0,1,1,0,Price_Floor
2024-08-11,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2000.0,2600.0,2600.0,24.78,21.74,28.0,10.42,316.6,7.344,1010.0069177177364,1,2225,0,1,1,0,Price_Floor
2024-08-11,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1800.0,2000.0,2000.0,24.78,21.74,28.0,10.42,316.6,7.344,1010.0069177177364,1,2225,0,1,1,0,Price_Floor
2024-08-11,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,24.78,21.74,28.0,10.42,316.6,7.344,1010.0069177177364,1,2225,0,1,1,0,Price_Floor
2024-08-12,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,25.23,22.3,28.81,7.93,326.4,6.984,1009.5802593936398,1,2225,0,1,1,0,Price_Floor
2024-08-12,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,25.23,22.3,28.81,7.93,326.4,6.984,1009.5802593936398,1,2225,0,1,1,0,Price_Floor
2024-08-12,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,25.23,22.3,28.81,7.93,326.4,6.984,1009.5802593936398,1,2225,0,1,1,0,Price_Floor
2024-08-12,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,25.23,22.3,28.81,7.93,326.4,6.984,1009.5802593936398,1,2225,0,1,1,0,Price_Floor
2024-08-13,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,25.69,22.07,29.91,23.76,84.6,5.760000000000001,1009.4735948126156,1,2225,0,1,1,0,Price_Floor
2024-08-13,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,25.69,22.07,29.91,23.76,84.6,5.760000000000001,1009.4735948126156,1,2225,0,1,1,0,Price_Floor
2024-08-14,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,25.64,22.45,28.66,17.48,96.0,4.104,1009.1536010695432,1,2225,0,1,1,0,Price_Floor
2024-08-14,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,25.64,22.45,28.66,17.48,96.0,4.104,1009.1536010695432,1,2225,0,1,1,0,Price_Floor
2024-08-14,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2600.0,2600.0,25.64,22.45,28.66,17.48,96.0,4.104,1009.1536010695432,1,2225,0,1,1,0,Price_Floor
2024-08-14,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,25.64,22.45,28.66,17.48,96.0,4.104,1009.1536010695432,1,2225,0,1,1,0,Price_Floor
2024-08-15,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,25.61,22.25,29.47,9.0,244.8,4.680000000000001,1008.0869552593017,1,2225,0,1,1,0,Price_Floor
2024-08-15,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,25.61,22.25,29.47,9.0,244.8,4.680000000000001,1008.0869552593017,1,2225,0,1,1,0,Price_Floor
2024-08-15,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2800.0,2800.0,25.61,22.25,29.47,9.0,244.8,4.680000000000001,1008.0869552593017,1,2225,0,1,1,0,Price_Floor
2024-08-15,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,25.61,22.25,29.47,9.0,244.8,4.680000000000001,1008.0869552593017,1,2225,0,1,1,0,Price_Floor
2024-08-16,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,25.65,23.12,28.94,5.52,100.3,6.3,1006.9136448680359,1,2225,0,1,1,0,Price_Floor
2024-08-16,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,25.65,23.12,28.94,5.52,100.3,6.3,1006.9136448680359,1,2225,0,1,1,0,Price_Floor
2024-08-16,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2600.0,2600.0,25.65,23.12,28.94,5.52,100.3,6.3,1006.9136448680359,1,2225,0,1,1,0,Price_Floor
2024-08-16,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,25.65,23.12,28.94,5.52,100.3,6.3,1006.9136448680359,1,2225,0,1,1,0,Price_Floor
2024-08-17,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.66,22.08,27.9,2.76,255.0,11.664000000000001,1008.7269427454465,1,2225,0,1,1,0,Price_Floor
2024-08-17,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,24.66,22.08,27.9,2.76,255.0,11.664000000000001,1008.7269427454465,1,2225,0,1,1,0,Price_Floor
2024-08-17,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,24.66,22.08,27.9,2.76,255.0,11.664000000000001,1008.7269427454465,1,2225,0,1,1,0,Price_Floor
2024-08-17,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1800.0,2000.0,2000.0,24.66,22.08,27.9,2.76,255.0,11.664000000000001,1008.7269427454465,1,2225,0,1,1,0,Price_Floor
2024-08-17,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,24.66,22.08,27.9,2.76,255.0,11.664000000000001,1008.7269427454465,1,2225,0,1,1,0,Price_Floor
2024-08-18,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,25.18,22.19,28.23,4.33,190.3,2.9160000000000004,1009.4735948126156,1,2225,0,1,1,0,Price_Floor
2024-08-18,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,25.18,22.19,28.23,4.33,190.3,2.9160000000000004,1009.4735948126156,1,2225,0,1,1,0,Price_Floor
2024-08-18,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1800.0,2000.0,2000.0,25.18,22.19,28.23,4.33,190.3,2.9160000000000004,1009.4735948126156,1,2225,0,1,1,0,Price_Floor
2024-08-18,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,25.18,22.19,28.23,4.33,190.3,2.9160000000000004,1009.4735948126156,1,2225,0,1,1,0,Price_Floor
2024-08-19,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.43,21.32,27.95,5.11,243.9,9.0,1009.1536010695432,1,2225,0,1,1,0,Price_Floor
2024-08-19,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,24.43,21.32,27.95,5.11,243.9,9.0,1009.1536010695432,1,2225,0,1,1,0,Price_Floor
2024-08-19,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.43,21.32,27.95,5.11,243.9,9.0,1009.1536010695432,1,2225,0,1,1,0,Price_Floor
2024-08-19,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1500.0,2000.0,2000.0,24.43,21.32,27.95,5.11,243.9,9.0,1009.1536010695432,1,2225,0,1,1,0,Price_Floor
2024-08-19,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,24.43,21.32,27.95,5.11,243.9,9.0,1009.1536010695432,1,2225,0,1,1,0,Price_Floor
2024-08-20,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.44,21.47,28.26,6.93,232.6,7.416,1009.5802593936398,1,2225,0,1,1,0,Price_Floor
2024-08-20,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,24.44,21.47,28.26,6.93,232.6,7.416,1009.5802593936398,1,2225,0,1,1,0,Price_Floor
2024-08-20,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.44,21.47,28.26,6.93,232.6,7.416,1009.5802593936398,1,2225,0,1,1,0,Price_Floor
2024-08-20,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1500.0,2000.0,2000.0,24.44,21.47,28.26,6.93,232.6,7.416,1009.5802593936398,1,2225,0,1,1,0,Price_Floor
2024-08-20,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,24.44,21.47,28.26,6.93,232.6,7.416,1009.5802593936398,1,2225,0,1,1,0,Price_Floor
2024-08-21,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,23.39,21.66,26.3,2.33,223.3,15.156,1010.6469052038814,1,2225,0,1,1,0,Price_Floor
2024-08-21,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,23.39,21.66,26.3,2.33,223.3,15.156,1010.6469052038814,1,2225,0,1,1,0,Price_Floor
2024-08-21,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,23.39,21.66,26.3,2.33,223.3,15.156,1010.6469052038814,1,2225,0,1,1,0,Price_Floor
2024-08-21,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,23.39,21.66,26.3,2.33,223.3,15.156,1010.6469052038814,1,2225,0,1,1,0,Price_Floor
2024-08-22,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,23.7,20.82,27.19,0.09,234.0,12.996,1012.1402093382195,1,2225,0,1,1,0,Price_Floor
2024-08-22,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,23.7,20.82,27.19,0.09,234.0,12.996,1012.1402093382195,1,2225,0,1,1,0,Price_Floor
2024-08-22,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,23.7,20.82,27.19,0.09,234.0,12.996,1012.1402093382195,1,2225,0,1,1,0,Price_Floor
2024-08-22,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1800.0,2000.0,2000.0,23.7,20.82,27.19,0.09,234.0,12.996,1012.1402093382195,1,2225,0,1,1,0,Price_Floor
2024-08-22,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,23.7,20.82,27.19,0.09,234.0,12.996,1012.1402093382195,1,2225,0,1,1,0,Price_Floor
2024-08-23,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.31,20.71,28.61,0.0,239.7,12.24,1013.100190567437,1,2225,0,1,1,0,Price_Floor
2024-08-23,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,24.31,20.71,28.61,0.0,239.7,12.24,1013.100190567437,1,2225,0,1,1,0,Price_Floor
2024-08-23,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2600.0,3000.0,3000.0,24.31,20.71,28.61,0.0,239.7,12.24,1013.100190567437,1,2225,0,1,1,0,Price_Floor
2024-08-23,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1800.0,2000.0,2000.0,24.31,20.71,28.61,0.0,239.7,12.24,1013.100190567437,1,2225,0,1,1,0,Price_Floor
2024-08-23,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,24.31,20.71,28.61,0.0,239.7,12.24,1013.100190567437,1,2225,0,1,1,0,Price_Floor
2024-08-24,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,23.86,21.21,27.36,0.59,247.2,15.264000000000001,1013.740178053582,1,2225,0,1,1,0,Price_Floor
2024-08-24,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,23.86,21.21,27.36,0.59,247.2,15.264000000000001,1013.740178053582,1,2225,0,1,1,0,Price_Floor
2024-08-24,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,23.86,21.21,27.36,0.59,247.2,15.264000000000001,1013.740178053582,1,2225,0,1,1,0,Price_Floor
2024-08-24,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1800.0,2000.0,2000.0,23.86,21.21,27.36,0.59,247.2,15.264000000000001,1013.740178053582,1,2225,0,1,1,0,Price_Floor
2024-08-24,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,23.86,21.21,27.36,0.59,247.2,15.264000000000001,1013.740178053582,1,2225,0,1,1,0,Price_Floor
2024-08-25,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,23.78,21.48,27.27,1.09,247.7,17.856,1013.2068551484612,1,2225,0,1,1,0,Price_Floor
2024-08-25,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,23.78,21.48,27.27,1.09,247.7,17.856,1013.2068551484612,1,2225,0,1,1,0,Price_Floor
2024-08-25,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,23.78,21.48,27.27,1.09,247.7,17.856,1013.2068551484612,1,2225,0,1,1,0,Price_Floor
2024-08-25,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1800.0,2000.0,2000.0,23.78,21.48,27.27,1.09,247.7,17.856,1013.2068551484612,1,2225,0,1,1,0,Price_Floor
2024-08-25,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,23.78,21.48,27.27,1.09,247.7,17.856,1013.2068551484612,1,2225,0,1,1,0,Price_Floor
2024-08-26,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.08,21.7,27.97,1.23,247.1,17.208000000000002,1012.5668676623163,1,2225,0,1,1,0,Price_Floor
2024-08-26,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,24.08,21.7,27.97,1.23,247.1,17.208000000000002,1012.5668676623163,1,2225,0,1,1,0,Price_Floor
2024-08-26,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,24.08,21.7,27.97,1.23,247.1,17.208000000000002,1012.5668676623163,1,2225,0,1,1,0,Price_Floor
2024-08-26,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,24.08,21.7,27.97,1.23,247.1,17.208000000000002,1012.5668676623163,1,2225,0,1,1,0,Price_Floor
2024-08-27,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.2,21.65,28.24,1.84,252.0,14.868,1013.3135197294853,1,2225,0,1,1,0,Price_Floor
2024-08-27,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,24.2,21.65,28.24,1.84,252.0,14.868,1013.3135197294853,1,2225,0,1,1,0,Price_Floor
2024-08-27,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,24.2,21.65,28.24,1.84,252.0,14.868,1013.3135197294853,1,2225,0,1,1,0,Price_Floor
2024-08-27,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,24.2,21.65,28.24,1.84,252.0,14.868,1013.3135197294853,1,2225,0,1,1,0,Price_Floor
2024-08-28,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,23.57,21.42,26.84,3.36,259.7,13.464,1013.100190567437,1,2225,0,1,1,0,Price_Floor
2024-08-28,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,23.57,21.42,26.84,3.36,259.7,13.464,1013.100190567437,1,2225,0,1,1,0,Price_Floor
2024-08-28,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,23.57,21.42,26.84,3.36,259.7,13.464,1013.100190567437,1,2225,0,1,1,0,Price_Floor
2024-08-28,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,23.57,21.42,26.84,3.36,259.7,13.464,1013.100190567437,1,2225,0,1,1,0,Price_Floor
2024-08-29,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.22,21.46,27.86,8.13,256.2,16.02,1011.7135510141229,1,2225,0,1,1,0,Price_Floor
2024-08-29,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,24.22,21.46,27.86,8.13,256.2,16.02,1011.7135510141229,1,2225,0,1,1,0,Price_Floor
2024-08-29,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,24.22,21.46,27.86,8.13,256.2,16.02,1011.7135510141229,1,2225,0,1,1,0,Price_Floor
2024-08-29,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1800.0,2000.0,2000.0,24.22,21.46,27.86,8.13,256.2,16.02,1011.7135510141229,1,2225,0,1,1,0,Price_Floor
2024-08-29,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,24.22,21.46,27.86,8.13,256.2,16.02,1011.7135510141229,1,2225,0,1,1,0,Price_Floor
2024-08-30,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,23.83,22.14,26.26,6.24,257.1,14.904,1011.7135510141229,1,2225,0,1,1,0,Price_Floor
2024-08-30,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,23.83,22.14,26.26,6.24,257.1,14.904,1011.7135510141229,1,2225,0,1,1,0,Price_Floor
2024-08-30,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,23.83,22.14,26.26,6.24,257.1,14.904,1011.7135510141229,1,2225,0,1,1,0,Price_Floor
2024-08-30,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1800.0,2000.0,2000.0,23.83,22.14,26.26,6.24,257.1,14.904,1011.7135510141229,1,2225,0,1,1,0,Price_Floor
2024-08-30,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,23.83,22.14,26.26,6.24,257.1,14.904,1011.7135510141229,1,2225,0,1,1,0,Price_Floor
2024-08-31,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,23.82,21.86,26.98,2.79,262.2,15.48,1011.6068864330989,1,2225,0,1,1,0,Price_Floor
2024-08-31,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,23.82,21.86,26.98,2.79,262.2,15.48,1011.6068864330989,1,2225,0,1,1,0,Price_Floor
2024-08-31,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,23.82,21.86,26.98,2.79,262.2,15.48,1011.6068864330989,1,2225,0,1,1,0,Price_Floor
2024-08-31,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1800.0,2000.0,2000.0,23.82,21.86,26.98,2.79,262.2,15.48,1011.6068864330989,1,2225,0,1,1,0,Price_Floor
2024-08-31,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,23.82,21.86,26.98,2.79,262.2,15.48,1011.6068864330989,1,2225,0,1,1,0,Price_Floor
2024-09-01,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,23.57,21.07,26.74,2.76,273.4,16.272,1010.9668989469538,1,2225,0,1,1,0,Price_Floor
2024-09-01,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,23.57,21.07,26.74,2.76,273.4,16.272,1010.9668989469538,1,2225,0,1,1,0,Price_Floor
2024-09-01,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,23.57,21.07,26.74,2.76,273.4,16.272,1010.9668989469538,1,2225,0,1,1,0,Price_Floor
2024-09-01,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1800.0,2000.0,2000.0,23.57,21.07,26.74,2.76,273.4,16.272,1010.9668989469538,1,2225,0,1,1,0,Price_Floor
2024-09-01,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,23.57,21.07,26.74,2.76,273.4,16.272,1010.9668989469538,1,2225,0,1,1,0,Price_Floor
2024-09-02,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,23.82,21.04,27.02,6.06,257.7,14.940000000000001,1011.0735635279781,1,2225,0,1,1,0,Price_Floor
2024-09-02,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,23.82,21.04,27.02,6.06,257.7,14.940000000000001,1011.0735635279781,1,2225,0,1,1,0,Price_Floor
2024-09-02,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,23.82,21.04,27.02,6.06,257.7,14.940000000000001,1011.0735635279781,1,2225,0,1,1,0,Price_Floor
2024-09-02,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,23.82,21.04,27.02,6.06,257.7,14.940000000000001,1011.0735635279781,1,2225,0,1,1,0,Price_Floor
2024-09-03,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.34,21.8,27.7,3.51,257.2,15.120000000000001,1012.4602030812921,1,2225,0,1,1,0,Price_Floor
2024-09-03,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,24.34,21.8,27.7,3.51,257.2,15.120000000000001,1012.4602030812921,1,2225,0,1,1,0,Price_Floor
2024-09-03,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,24.34,21.8,27.7,3.51,257.2,15.120000000000001,1012.4602030812921,1,2225,0,1,1,0,Price_Floor
2024-09-03,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,24.34,21.8,27.7,3.51,257.2,15.120000000000001,1012.4602030812921,1,2225,0,1,1,0,Price_Floor
2024-09-04,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.37,21.65,28.54,2.57,263.0,14.184,1012.0335447571954,1,2225,0,1,1,0,Price_Floor
2024-09-04,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,24.37,21.65,28.54,2.57,263.0,14.184,1012.0335447571954,1,2225,0,1,1,0,Price_Floor
2024-09-04,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,24.37,21.65,28.54,2.57,263.0,14.184,1012.0335447571954,1,2225,0,1,1,0,Price_Floor
2024-09-05,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.45,21.56,28.75,1.26,263.6,13.607999999999999,1011.0735635279781,1,2225,0,1,1,0,Price_Floor
2024-09-05,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,24.45,21.56,28.75,1.26,263.6,13.607999999999999,1011.0735635279781,1,2225,0,1,1,0,Price_Floor
2024-09-05,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2600.0,2600.0,24.45,21.56,28.75,1.26,263.6,13.607999999999999,1011.0735635279781,1,2225,0,1,1,0,Price_Floor
2024-09-05,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,24.45,21.56,28.75,1.26,263.6,13.607999999999999,1011.0735635279781,1,2225,0,1,1,0,Price_Floor
2024-09-06,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.1,21.27,27.86,1.02,266.9,12.996,1011.7135510141229,1,2225,0,1,1,0,Price_Floor
2024-09-06,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,24.1,21.27,27.86,1.02,266.9,12.996,1011.7135510141229,1,2225,0,1,1,0,Price_Floor
2024-09-06,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.1,21.27,27.86,1.02,266.9,12.996,1011.7135510141229,1,2225,0,1,1,0,Price_Floor
2024-09-06,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,24.1,21.27,27.86,1.02,266.9,12.996,1011.7135510141229,1,2225,0,1,1,0,Price_Floor
2024-09-07,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.44,21.17,28.46,2.29,264.1,13.607999999999999,1012.6735322433403,1,2225,0,1,1,0,Price_Floor
2024-09-07,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,24.44,21.17,28.46,2.29,264.1,13.607999999999999,1012.6735322433403,1,2225,0,1,1,0,Price_Floor
2024-09-07,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.44,21.17,28.46,2.29,264.1,13.607999999999999,1012.6735322433403,1,2225,0,1,1,0,Price_Floor
2024-09-07,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1800.0,2000.0,2000.0,24.44,21.17,28.46,2.29,264.1,13.607999999999999,1012.6735322433403,1,2225,0,1,1,0,Price_Floor
2024-09-07,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,24.44,21.17,28.46,2.29,264.1,13.607999999999999,1012.6735322433403,1,2225,0,1,1,0,Price_Floor
2024-09-08,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,24.37,22.12,28.46,4.27,263.8,16.452,1012.5668676623163,1,2225,0,1,1,0,Price_Floor
2024-09-08,10149,Mettupalayam(Uzhavar Sandhai ),Maize,Deshi Red,2500.0,3000.0,3000.0,24.37,22.12,28.46,4.27,263.8,16.452,1012.5668676623163,1,2225,0,1,1,0,Price_Floor
2024-09-08,10152,Vadavalli(Uzhavar Sandhai ),Maize,Deshi Red,2200.0,2600.0,2600.0,24.37,22.12,28.46,4.27,263.8,16.452,1012.5668676623163,1,2225,0,1,1,0,Price_Floor
2024-09-08,10323,Tiruppur (North) (Uzhavar Sandhai ),Maize,Deshi Red,1800.0,2000.0,2000.0,24.37,22.12,28.46,4.27,263.8,16.452,1012.5668676623163,1,2225,0,1,1,0,Price_Floor
2024-09-08,1102,Udumalpet,Maize,Deshi Red,2500.0,3000.0,3000.0,24.37,22.12,28.46,4.27,263.8,16.452,1012.5668676623163,1,2225,0,1,1,0,Price_Floor
2024-09-09,10146,RSPuram(Uzhavar Sandhai ),Maize,Deshi Red,2400.0,2800.0,2800.0,23.92,22.08,26.87,4.03,251.7,15.768,1010.7535697849056,1,2225,0,1,1,0,Price_Floor
