date,tavg,tmin,tmax,prcp,wdir,wspd,pres
2021-11-13,23.71,20.44,27.49,6.23,266.0,8.172,1010.4335760418331
2021-11-14,22.69,21.03,25.21,6.2,236.7,8.532,1011.0735635279781
2021-11-15,23.27,21.06,26.22,12.0,237.0,7.884,1009.3669302315915
2021-11-16,23.36,20.87,26.41,4.44,227.6,6.732,1010.1135822987605
2021-11-17,23.74,21.01,26.99,26.65,160.1,2.4480000000000004,1012.0335447571954
2021-11-18,23.31,20.96,26.71,8.96,298.9,8.604000000000001,1009.5802593936398
2021-11-19,22.73,21.33,24.16,5.03,260.3,16.884,1006.2736573818911
2021-11-20,22.49,19.56,25.24,1.73,242.3,12.06,1009.4735948126156
2021-11-21,23.62,19.39,28.37,0.26,243.2,4.464,1012.4602030812921
2021-11-22,23.36,19.93,27.36,7.24,59.1,6.66,1013.100190567437
2021-11-23,23.11,20.38,26.41,11.67,69.3,7.452,1012.7801968243646
2021-11-24,22.62,20.26,26.22,0.38,63.2,8.316,1012.9935259864129
2021-11-25,21.95,20.27,25.18,18.8,32.5,11.376000000000001,1012.8868614053886
2021-11-26,22.02,19.64,24.42,3.81,34.5,10.944,1012.7801968243646
2021-11-27,22.04,19.45,24.99,1.83,51.7,10.044,1012.9935259864129
2021-11-28,22.55,20.22,25.7,6.57,58.8,14.148000000000001,1012.9935259864129
2021-11-29,21.65,19.93,24.6,16.18,67.7,15.696000000000002,1014.0601717966543
2021-11-30,22.33,19.89,25.3,11.12,79.2,11.735999999999999,1014.0601717966543
2021-12-01,23.7,20.03,27.3,3.78,99.2,9.18,1013.5268488915335
2021-12-02,23.57,20.49,27.26,1.66,97.0,8.28,1013.4201843105095
2021-12-03,23.62,20.2,27.57,2.02,108.4,3.8880000000000003,1014.1668363776785
2021-12-04,23.5,20.58,27.36,10.02,251.6,4.068,1014.2735009587028
2021-12-05,24.19,20.41,28.67,4.5,265.2,4.752000000000001,1013.6335134725578
2021-12-06,23.15,21.38,26.2,0.4,216.5,5.472,1013.6335134725578
2021-12-07,23.23,19.85,26.78,0.29,86.4,7.5600000000000005,1013.8468426346061
2021-12-08,22.24,19.21,26.46,0.14,70.0,10.116,1014.5934947017752
2021-12-09,23.1,19.34,27.07,2.73,73.0,11.376000000000001,1015.3401467689442
2021-12-10,21.47,18.81,25.67,0.07,67.7,12.204,1015.8734696740651
2021-12-11,22.45,18.71,26.16,1.87,70.8,13.536,1015.5534759309925
2021-12-12,22.01,18.61,26.17,0.22,68.2,14.364,1015.126817606896
2021-12-13,22.11,18.46,25.41,0.09,68.3,12.924,1014.5934947017752
2021-12-14,21.84,19.24,24.98,1.98,61.4,14.652000000000001,1014.2735009587028
2021-12-15,21.76,18.77,25.69,0.25,57.7,12.384,1014.9134884448476
2021-12-16,21.21,17.67,25.75,0.0,61.8,10.512,1015.9801342550892
2021-12-17,21.0,16.69,26.58,0.0,70.1,9.360000000000001,1016.3001279981617
2021-12-18,20.4,16.28,25.83,0.0,66.8,10.116,1015.8734696740651
2021-12-19,18.94,14.09,24.85,0.0,65.3,10.836,1016.8334509032824
2021-12-20,19.1,13.81,24.58,0.0,69.2,10.512,1016.8334509032824
2021-12-21,19.74,14.45,25.58,0.0,77.5,8.172,1017.153444646355
2021-12-22,19.39,14.17,25.32,0.0,78.3,8.244,1015.8734696740651
2021-12-23,19.15,13.89,25.17,0.0,77.0,8.424,1015.4468113499685
2021-12-24,18.93,13.6,25.24,0.0,70.5,8.568,1015.766805093041
2021-12-25,19.58,13.65,25.97,0.0,74.7,8.964,1016.0867988361134
2021-12-26,19.72,14.88,25.46,0.0,79.6,9.756,1017.5801029704515
2021-12-27,19.87,15.56,25.18,0.0,78.3,10.620000000000001,1017.153444646355
2021-12-28,19.82,15.5,25.1,0.0,74.8,10.476,1016.4067925791859
2021-12-29,19.98,15.54,25.34,0.0,72.2,10.224,1015.9801342550892
2021-12-30,21.57,15.4,25.98,1.81,63.4,11.592,1016.51345716021
2021-12-31,22.48,19.06,26.4,5.13,65.3,16.668,1016.7267863222582
2022-01-01,22.38,19.23,26.48,11.74,63.3,15.768,1017.0467800653307
2022-01-02,21.65,18.34,26.1,0.68,67.6,15.048,1016.0867988361134
2022-01-03,20.88,17.72,26.0,0.0,71.3,11.879999999999999,1016.4067925791859
2022-01-04,21.28,17.04,26.37,0.0,75.0,10.908,1016.4067925791859
2022-01-05,21.17,16.76,26.9,0.0,75.6,7.884,1016.3001279981617
2022-01-06,21.12,17.07,26.23,0.0,79.2,9.864,1015.5534759309925
2022-01-07,21.96,18.06,26.94,0.11,87.9,9.504000000000001,1015.9801342550892
2022-01-08,21.68,18.26,26.6,0.01,85.4,10.26,1015.8734696740651
2022-01-09,21.53,17.19,26.66,0.0,85.5,8.892000000000001,1014.8068238638234
2022-01-10,21.45,17.04,27.01,0.0,83.9,8.424,1014.7001592827993
2022-01-11,22.07,17.88,27.24,0.0,86.5,8.244,1014.7001592827993
2022-01-12,23.04,18.04,27.92,0.0,111.2,4.248,1014.1668363776785
2022-01-13,23.26,19.19,28.18,0.0,221.6,3.9600000000000004,1013.5268488915335
2022-01-14,23.35,19.41,28.66,0.0,240.0,5.004,1013.4201843105095
2022-01-15,23.4,19.09,28.84,0.16,88.3,5.6160000000000005,1014.3801655397268
2022-01-16,22.76,18.81,27.62,4.83,82.2,11.052,1015.8734696740651
2022-01-17,22.26,17.78,27.48,0.53,72.8,11.844000000000001,1017.3667738084032
2022-01-18,21.78,17.52,27.17,0.0,76.8,11.988000000000001,1016.3001279981617
2022-01-19,21.68,16.4,27.8,0.0,78.4,8.784,1014.9134884448476
2022-01-20,22.73,16.29,28.7,0.0,71.3,4.392,1013.6335134725578
2022-01-21,23.14,17.53,29.61,0.0,240.7,5.184,1013.9535072156302
2022-01-22,23.37,17.92,30.31,0.0,272.7,7.164,1012.2468739192437
2022-01-23,22.18,16.39,29.49,0.0,266.0,7.884,1012.2468739192437
2022-01-24,22.23,16.27,29.6,0.0,256.7,5.9399999999999995,1011.8202155951471
2022-01-25,22.37,17.0,27.5,0.0,245.2,3.06,1012.0335447571954
2022-01-26,22.88,19.05,28.5,0.49,185.0,3.8520000000000003,1012.4602030812921
2022-01-27,22.54,18.76,27.98,4.1,90.5,11.16,1012.9935259864129
2022-01-28,22.37,18.12,28.22,0.24,75.5,15.444,1014.1668363776785
2022-01-29,23.07,17.76,29.04,0.0,74.4,12.744,1015.126817606896
2022-01-30,24.13,18.8,30.54,0.0,86.8,7.992000000000001,1014.0601717966543
2022-01-31,24.19,19.18,31.07,0.0,91.2,7.812,1013.5268488915335
2022-02-01,24.04,18.38,31.13,0.05,93.7,8.136,1013.100190567437
2022-02-02,22.56,16.15,30.34,0.03,94.3,8.604000000000001,1014.2735009587028
2022-02-03,23.28,15.95,30.57,0.0,219.9,5.9399999999999995,1013.4201843105095
2022-02-04,23.3,17.5,31.51,0.0,258.2,7.344,1012.2468739192437
2022-02-05,24.43,17.58,31.64,0.0,129.8,5.112,1012.9935259864129
2022-02-06,23.75,18.74,30.06,0.0,98.9,8.928,1015.6601405120168
2022-02-07,23.48,17.68,30.33,0.0,93.2,8.172,1015.6601405120168
2022-02-08,23.32,16.89,31.15,0.0,84.1,8.568,1014.3801655397268
2022-02-09,22.44,15.73,31.11,0.01,77.5,10.692,1014.1668363776785
2022-02-10,22.49,15.42,31.36,0.0,72.9,10.584,1013.6335134725578
2022-02-11,23.55,16.96,31.45,0.51,73.4,12.888,1013.4201843105095
2022-02-12,22.6,18.11,28.46,1.34,72.2,10.872,1013.3135197294853
2022-02-13,23.36,17.77,30.73,0.03,82.2,11.16,1012.3535385002677
2022-02-14,23.76,17.71,30.91,0.04,83.5,10.944,1012.5668676623163
2022-02-15,24.01,17.7,30.93,0.24,83.5,7.884,1012.3535385002677
2022-02-16,24.24,17.45,31.4,0.1,83.8,6.3,1010.6469052038814
2022-02-17,24.42,18.03,31.39,0.0,93.3,7.092,1010.1135822987605
2022-02-18,24.14,18.4,31.79,0.0,82.9,11.232000000000001,1012.1402093382195
2022-02-19,24.24,18.04,32.34,0.0,84.3,12.384,1014.0601717966543
2022-02-20,25.84,18.31,33.67,0.0,104.4,6.3,1012.8868614053886
2022-02-21,26.6,20.39,34.18,0.0,240.6,4.032000000000001,1012.3535385002677
2022-02-22,26.24,19.05,34.34,0.0,97.3,7.236,1013.9535072156302
2022-02-23,24.45,17.62,32.95,0.14,86.3,13.248000000000001,1016.3001279981617
2022-02-24,23.89,17.27,32.59,0.06,82.0,11.268,1016.6201217412341
2022-02-25,24.15,16.12,33.83,0.0,75.3,11.735999999999999,1015.3401467689442
2022-02-26,24.54,15.82,32.98,0.0,79.9,11.484,1015.6601405120168
2022-02-27,25.23,18.51,33.43,0.14,80.7,12.276000000000002,1015.4468113499685
2022-02-28,24.16,17.33,33.06,0.01,83.2,11.772,1015.3401467689442
2022-03-01,24.48,16.32,33.72,0.0,80.8,11.592,1015.0201530258717
2022-03-02,24.17,16.02,33.72,0.0,77.5,12.96,1014.5934947017752
2022-03-03,24.1,15.88,33.36,0.0,73.6,13.428,1014.2735009587028
2022-03-04,25.74,17.08,35.35,0.0,66.7,10.224,1013.5268488915335
2022-03-05,26.84,17.83,34.94,0.01,70.8,10.116,1012.9935259864129
2022-03-06,26.58,18.9,34.2,0.09,66.3,11.735999999999999,1012.8868614053886
2022-03-07,25.23,18.47,32.68,1.28,80.3,11.34,1013.4201843105095
2022-03-08,26.13,19.55,33.94,1.21,88.6,9.324,1013.5268488915335
2022-03-09,26.92,19.31,35.76,0.05,83.1,9.576,1012.7801968243646
2022-03-10,26.19,19.09,35.09,0.0,83.6,10.332,1012.7801968243646
2022-03-11,26.19,18.17,35.61,0.0,79.0,11.879999999999999,1012.0335447571954
2022-03-12,26.28,17.68,35.92,0.0,80.1,12.132000000000001,1011.3935572710504
2022-03-13,26.19,18.79,35.05,0.0,81.1,14.184,1012.2468739192437
2022-03-14,27.25,18.72,36.34,0.0,83.7,10.836,1012.3535385002677
2022-03-15,28.33,19.92,36.83,0.24,117.9,6.8759999999999994,1011.2868926900263
2022-03-16,28.52,21.88,37.12,0.14,326.3,6.084,1010.326911460809
2022-03-17,28.97,21.66,37.6,0.02,72.4,6.84,1010.5402406228573
2022-03-18,28.89,21.74,37.31,0.33,226.3,7.2,1010.2202468797847
2022-03-19,28.04,21.48,36.55,0.44,254.3,11.448,1010.2202468797847
2022-03-20,27.01,20.97,34.6,1.06,254.3,12.06,1010.5402406228573
2022-03-21,27.83,20.85,36.21,5.2,259.2,10.98,1010.8602343659296
2022-03-22,27.76,22.49,35.22,0.99,255.2,7.776000000000001,1010.7535697849056
2022-03-23,27.45,22.27,33.72,20.25,209.4,5.256,1010.326911460809
2022-03-24,26.92,21.83,33.51,3.13,255.8,4.932,1010.8602343659296
2022-03-25,27.2,21.67,34.15,4.59,255.1,4.788,1011.8202155951471
2022-03-26,27.55,22.62,34.59,2.06,253.1,4.032000000000001,1013.5268488915335
2022-03-27,27.89,22.53,35.25,1.0,203.8,4.428,1013.5268488915335
2022-03-28,28.4,22.23,35.98,0.37,108.7,7.884,1013.100190567437
2022-03-29,28.34,23.18,35.92,1.55,248.7,6.372,1011.9268801761713
2022-03-30,28.45,23.08,35.45,0.91,237.8,6.084,1011.9268801761713
2022-03-31,28.53,22.82,35.96,0.18,208.6,5.976,1012.1402093382195
2022-04-01,28.0,22.61,35.65,1.0,243.1,6.984,1012.3535385002677
2022-04-02,28.0,22.4,35.76,0.88,249.9,5.832000000000001,1012.9935259864129
2022-04-03,28.21,22.07,35.92,0.9,86.0,5.9399999999999995,1012.0335447571954
2022-04-04,28.23,21.87,36.4,0.02,93.4,10.044,1013.3135197294853
2022-04-05,28.36,21.53,36.32,0.44,94.4,7.74,1014.7001592827993
2022-04-06,27.6,22.37,35.15,4.13,238.3,5.867999999999999,1014.7001592827993
2022-04-07,29.14,22.7,36.74,0.11,98.5,5.256,1013.100190567437
2022-04-08,27.65,23.3,33.82,12.08,162.8,3.564,1012.5668676623163
2022-04-09,26.6,22.5,32.43,9.04,215.9,4.572,1012.0335447571954
2022-04-10,26.65,22.05,33.59,0.55,260.1,7.2,1011.6068864330989
2022-04-11,27.77,21.94,34.92,3.98,117.4,5.436,1010.5402406228573
2022-04-12,27.33,22.84,34.4,11.5,219.6,3.528,1009.9002531367123
2022-04-13,26.34,22.12,31.71,11.21,134.6,6.732,1010.0069177177364
2022-04-14,24.82,21.3,29.62,14.93,53.9,5.148,1010.8602343659296
2022-04-15,27.14,21.35,33.92,2.59,243.5,7.668,1010.1135822987605
2022-04-16,26.62,22.3,32.44,3.27,251.5,9.972,1009.6869239746638
2022-04-17,26.91,22.27,33.58,7.67,260.3,9.324,1010.8602343659296
2022-04-18,26.21,22.14,32.59,1.31,263.4,8.928,1012.4602030812921
2022-04-19,25.95,22.09,31.08,1.11,288.4,6.084,1013.2068551484612
2022-04-20,28.28,22.24,35.44,0.0,224.0,4.248,1010.8602343659296
2022-04-21,27.43,23.05,32.8,0.0,93.6,5.976,1010.6469052038814
2022-04-22,26.72,22.7,31.73,5.75,89.2,6.8759999999999994,1011.7135510141229
2022-04-23,25.8,21.52,30.65,17.48,87.9,6.084,1012.5668676623163
2022-04-24,27.79,21.14,34.94,0.31,97.8,6.6240000000000006,1010.5402406228573
2022-04-25,27.7,22.16,34.78,0.04,238.1,5.004,1010.6469052038814
2022-04-26,28.42,22.53,35.77,0.0,175.8,4.968,1010.6469052038814
2022-04-27,27.99,23.07,34.1,0.03,108.3,5.832000000000001,1010.5402406228573
2022-04-28,28.07,23.11,34.47,0.19,246.5,5.6160000000000005,1011.6068864330989
2022-04-29,28.54,23.59,35.6,1.47,255.1,8.064000000000002,1011.0735635279781
2022-04-30,28.2,23.53,34.57,0.22,262.8,8.748000000000001,1010.0069177177364
2022-05-01,27.08,22.95,32.48,5.2,253.0,10.728,1009.5802593936398
2022-05-02,27.64,22.84,34.42,1.18,257.5,11.196,1009.1536010695432
2022-05-03,26.58,23.05,31.36,5.84,261.5,5.4,1010.1135822987605
2022-05-04,28.19,22.84,35.68,4.74,244.1,7.920000000000001,1010.6469052038814
2022-05-05,26.25,22.58,30.94,0.67,290.4,8.712,1010.6469052038814
2022-05-06,26.35,21.76,32.6,0.21,233.5,6.588,1010.2202468797847
2022-05-07,27.21,21.7,33.63,5.01,264.8,9.792000000000002,1009.1536010695432
2022-05-08,27.59,22.86,34.13,4.61,260.0,8.568,1007.5536323541808
2022-05-09,26.26,23.0,30.9,3.33,256.7,14.58,1007.0203094490599
2022-05-10,25.97,22.91,30.62,3.79,263.9,17.316,1007.3403031921325
2022-05-11,25.64,21.84,31.11,1.28,262.1,19.98,1008.5136135833983
2022-05-12,25.04,21.75,29.47,5.66,259.3,17.424,1009.046936488519
2022-05-13,25.03,22.02,30.56,4.5,254.7,15.552000000000001,1008.7269427454465
2022-05-14,24.41,22.07,28.24,17.25,240.1,15.696000000000002,1009.4735948126156
2022-05-15,24.22,22.9,26.72,8.48,238.1,12.132000000000001,1009.7935885556882
2022-05-16,24.44,21.84,27.84,7.33,262.4,12.384,1008.7269427454465
2022-05-17,25.36,21.73,29.88,12.49,253.2,9.612,1007.7669615162292
2022-05-18,24.97,22.11,29.39,13.27,244.4,15.624,1007.9802906782775
2022-05-19,23.63,20.79,27.57,2.81,252.7,17.208000000000002,1010.0069177177364
2022-05-20,24.46,20.84,29.29,5.18,250.6,16.92,1011.0735635279781
2022-05-21,24.56,20.51,29.77,3.03,262.7,16.236,1010.1135822987605
2022-05-22,25.06,21.49,30.01,0.58,260.9,16.812,1009.1536010695432
2022-05-23,26.0,21.95,31.04,4.66,261.5,13.68,1008.4069490023742
2022-05-24,26.66,22.46,32.13,3.63,262.8,10.116,1010.8602343659296
2022-05-25,26.25,22.75,30.98,8.83,255.8,7.2,1011.7135510141229
2022-05-26,24.3,21.57,27.78,5.02,255.9,11.952,1012.6735322433403
2022-05-27,24.44,21.53,28.42,2.41,261.0,11.735999999999999,1011.9268801761713
2022-05-28,24.46,21.8,28.15,3.25,256.2,13.104000000000001,1011.2868926900263
2022-05-29,24.94,21.38,30.23,5.21,257.7,11.556000000000001,1010.7535697849056
2022-05-30,25.4,21.34,30.8,3.01,253.5,13.356,1010.326911460809
2022-05-31,25.1,22.1,29.92,4.21,252.1,13.464,1009.6869239746638
2022-06-01,24.58,21.57,29.13,5.59,259.2,13.032,1009.4735948126156
2022-06-02,24.37,20.77,28.88,0.92,254.7,11.268,1009.4735948126156
2022-06-03,24.94,20.8,29.57,0.24,256.3,12.420000000000002,1009.5802593936398
2022-06-04,25.83,21.38,30.76,0.43,245.4,6.984,1009.3669302315915
2022-06-05,25.23,21.89,29.44,7.88,252.1,9.864,1009.5802593936398
2022-06-06,25.85,21.81,31.58,3.98,245.2,6.9479999999999995,1009.7935885556882
2022-06-07,24.9,21.83,28.95,0.35,245.4,11.16,1010.0069177177364
2022-06-08,25.03,21.7,29.73,0.29,267.6,14.148000000000001,1010.326911460809
2022-06-09,25.27,21.85,30.79,1.37,261.5,14.256,1009.7935885556882
2022-06-10,24.53,21.43,28.9,4.03,254.7,14.868,1010.9668989469538
2022-06-11,24.61,20.72,30.44,2.23,260.8,14.436,1011.3935572710504
2022-06-12,23.26,20.0,28.08,6.82,245.0,12.456,1011.5002218520746
2022-06-13,24.67,20.05,30.09,4.93,257.4,12.204,1011.5002218520746
2022-06-14,24.45,21.24,28.52,6.42,254.8,12.924,1010.8602343659296
2022-06-15,24.24,21.02,29.31,4.39,263.2,10.764000000000001,1010.4335760418331
2022-06-16,24.26,20.96,28.94,13.22,257.2,6.696000000000001,1009.4735948126156
2022-06-17,22.9,20.5,26.75,14.86,288.3,7.884,1010.326911460809
2022-06-18,23.3,20.49,27.7,4.71,255.3,8.136,1010.6469052038814
2022-06-19,23.7,20.25,28.48,4.29,258.1,10.404,1010.6469052038814
2022-06-20,24.39,20.13,29.04,1.89,256.1,11.772,1009.6869239746638
2022-06-21,24.16,20.93,28.38,1.98,257.6,12.636,1008.7269427454465
2022-06-22,24.03,20.81,28.24,0.91,253.1,11.916,1010.5402406228573
2022-06-23,24.09,20.76,29.09,2.35,255.6,11.700000000000001,1010.9668989469538
2022-06-24,23.92,21.05,28.38,5.6,253.4,17.532,1010.2202468797847
2022-06-25,23.77,21.5,27.68,3.48,251.0,19.296000000000003,1008.7269427454465
2022-06-26,24.58,21.59,29.11,0.8,256.2,18.18,1009.2602656505674
2022-06-27,24.74,21.54,29.35,3.01,256.4,15.048,1010.5402406228573
2022-06-28,24.16,21.18,28.67,4.45,269.6,13.716000000000001,1010.1135822987605
2022-06-29,24.42,21.3,28.33,1.67,261.7,14.976,1008.8336073264707
2022-06-30,23.65,21.33,27.12,23.91,263.5,16.596,1009.3669302315915
2022-07-01,24.17,20.88,29.08,2.51,270.2,16.848,1009.046936488519
2022-07-02,23.83,21.02,26.91,2.35,265.2,15.803999999999998,1008.1936198403257
2022-07-03,23.31,20.76,27.43,3.63,263.1,20.808,1009.046936488519
2022-07-04,23.57,20.87,27.33,5.98,267.2,24.12,1008.8336073264707
2022-07-05,22.86,20.94,26.06,8.89,265.1,23.184,1008.3002844213499
2022-07-06,23.1,20.19,26.89,6.66,262.6,17.532,1010.1135822987605
2022-07-07,22.84,20.08,26.88,10.59,265.4,20.376,1011.7135510141229
2022-07-08,23.32,20.46,27.61,8.22,269.3,20.88,1010.4335760418331
2022-07-09,22.7,20.35,25.64,6.5,267.0,20.664,1009.046936488519
2022-07-10,23.29,20.7,27.09,9.97,260.3,22.788,1009.9002531367123
2022-07-11,23.19,20.77,26.91,6.68,259.1,22.356,1011.6068864330989
2022-07-12,22.88,21.09,25.69,10.76,263.4,22.5,1010.9668989469538
2022-07-13,23.0,20.69,26.75,7.92,264.8,25.272,1008.7269427454465
2022-07-14,23.7,21.07,27.06,9.52,257.9,26.136,1007.8736260972534
2022-07-15,23.72,21.48,27.53,9.74,256.9,19.584000000000003,1009.046936488519
2022-07-16,24.06,21.17,28.32,7.11,265.3,18.396,1009.6869239746638
2022-07-17,24.07,20.34,28.76,10.14,274.8,18.396,1010.6469052038814
2022-07-18,22.84,20.2,26.65,12.22,269.8,14.22,1011.5002218520746
2022-07-19,24.02,20.51,27.99,3.59,269.0,9.648000000000001,1010.7535697849056
2022-07-20,24.27,21.35,27.78,4.99,273.4,9.216000000000001,1010.326911460809
2022-07-21,24.23,21.3,27.98,16.69,262.4,10.836,1010.4335760418331
2022-07-22,23.24,20.73,26.43,1.45,264.6,11.376000000000001,1010.5402406228573
2022-07-23,23.27,20.58,27.42,1.73,261.9,14.22,1010.4335760418331
2022-07-24,23.44,20.52,27.32,7.14,272.9,11.34,1010.1135822987605
2022-07-25,24.51,20.52,29.53,1.46,277.8,9.792000000000002,1010.9668989469538
2022-07-26,24.4,20.99,28.66,6.63,294.5,7.704000000000001,1010.8602343659296
2022-07-27,24.35,21.27,27.9,11.54,247.8,3.024,1010.6469052038814
2022-07-28,24.72,22.22,28.54,11.43,258.2,4.464,1011.1802281090022
2022-07-29,25.29,21.19,29.55,15.45,80.1,6.516,1010.9668989469538
2022-07-30,25.7,21.05,31.0,25.96,262.2,6.912,1009.5802593936398
2022-07-31,23.63,21.39,26.91,12.29,269.5,8.568,1008.4069490023742
2022-08-01,23.66,21.02,26.55,25.07,261.8,10.728,1007.9802906782775
2022-08-02,23.25,20.94,26.33,9.81,266.2,11.700000000000001,1007.1269740300843
2022-08-03,23.67,21.13,27.18,7.96,272.7,10.764000000000001,1006.9136448680359
2022-08-04,22.84,21.41,24.89,28.24,246.5,22.824,1007.5536323541808
2022-08-05,22.92,20.78,25.84,6.15,259.0,22.968,1009.1536010695432
2022-08-06,23.03,20.53,26.33,6.43,259.3,23.184,1008.4069490023742
2022-08-07,23.37,20.91,26.74,10.56,255.3,24.516,1007.8736260972534
2022-08-08,23.17,21.59,26.04,11.44,256.1,23.832,1007.7669615162292
2022-08-09,23.14,20.67,26.54,4.68,256.5,23.616,1007.6602969352051
2022-08-10,22.85,20.39,26.6,1.59,259.6,22.5,1007.9802906782775
2022-08-11,23.26,20.29,27.51,4.73,267.7,20.16,1009.5802593936398
2022-08-12,22.98,19.9,27.37,0.26,263.7,15.012,1010.5402406228573
2022-08-13,22.81,19.7,26.54,0.02,273.8,11.952,1010.5402406228573
2022-08-14,23.63,19.64,28.05,0.02,275.0,13.032,1011.2868926900263
2022-08-15,24.55,19.8,29.74,0.0,276.8,8.172,1011.8202155951471
2022-08-16,24.9,21.28,29.93,0.0,270.4,6.3,1011.2868926900263
2022-08-17,24.83,21.02,29.17,0.06,265.1,8.892000000000001,1011.3935572710504
2022-08-18,24.11,21.31,27.88,8.76,273.9,9.288,1010.9668989469538
2022-08-19,23.68,20.34,27.53,2.99,269.4,11.16,1011.1802281090022
2022-08-20,23.37,19.97,28.05,0.09,269.4,11.052,1011.1802281090022
2022-08-21,23.73,19.83,27.81,3.26,262.4,14.184,1010.6469052038814
2022-08-22,23.78,21.29,27.67,9.17,262.8,16.704,1010.6469052038814
2022-08-23,23.17,20.52,27.2,4.03,263.8,16.38,1010.9668989469538
2022-08-24,23.12,20.42,27.25,3.05,271.0,12.348,1011.1802281090022
2022-08-25,23.32,20.62,26.78,13.16,270.2,7.848000000000001,1010.0069177177364
2022-08-26,22.72,20.47,26.05,25.23,263.3,13.032,1009.5802593936398
2022-08-27,22.0,20.21,24.96,10.35,266.9,13.032,1009.6869239746638
2022-08-28,23.23,20.14,27.32,6.6,259.3,9.468,1009.4735948126156
2022-08-29,22.93,20.89,25.18,9.06,275.4,8.424,1009.5802593936398
2022-08-30,23.58,21.22,26.55,40.05,221.2,5.292,1010.2202468797847
2022-08-31,23.48,20.6,26.7,28.84,143.1,5.004,1009.7935885556882
2022-09-01,23.72,20.71,27.3,8.57,235.9,3.132,1010.1135822987605
2022-09-02,24.03,20.52,28.39,0.59,214.5,8.316,1010.5402406228573
2022-09-03,24.94,20.33,29.22,1.87,245.0,7.344,1010.4335760418331
2022-09-04,24.3,21.95,27.64,18.38,254.0,7.596,1010.326911460809
2022-09-05,24.25,21.15,28.19,17.87,240.4,9.072000000000001,1009.7935885556882
2022-09-06,22.98,20.5,26.83,12.27,241.0,10.944,1010.326911460809
2022-09-07,22.76,20.44,26.08,11.3,242.0,15.803999999999998,1010.326911460809
2022-09-08,22.84,20.41,26.4,4.16,244.2,14.58,1010.0069177177364
2022-09-09,23.06,20.83,26.4,8.79,241.2,15.876000000000001,1010.0069177177364
2022-09-10,23.23,21.18,26.41,7.99,248.7,16.38,1010.2202468797847
2022-09-11,23.04,21.12,26.56,6.24,246.1,18.324,1009.6869239746638
2022-09-12,23.03,20.55,26.86,2.31,250.8,17.064,1010.2202468797847
2022-09-13,23.34,20.53,27.48,2.88,251.1,13.716000000000001,1012.2468739192437
2022-09-14,23.5,20.19,27.78,3.14,256.4,10.512,1013.9535072156302
2022-09-15,23.41,19.91,28.05,0.06,259.1,10.728,1014.0601717966543
2022-09-16,23.67,19.7,28.04,0.24,260.6,9.504000000000001,1011.9268801761713
2022-09-17,23.58,20.22,28.24,0.57,264.7,9.54,1012.2468739192437
2022-09-18,23.95,20.07,28.4,2.07,265.8,10.656,1012.3535385002677
2022-09-19,23.19,19.89,26.75,0.2,261.8,11.592,1012.1402093382195
2022-09-20,23.33,19.72,28.24,0.01,263.8,10.692,1011.8202155951471
2022-09-21,23.55,19.87,28.44,0.01,260.1,12.168,1011.8202155951471
2022-09-22,23.21,19.92,28.13,0.01,261.2,12.06,1012.4602030812921
2022-09-23,23.32,19.88,28.08,0.02,264.1,10.98,1012.7801968243646
2022-09-24,23.21,19.54,27.8,0.21,270.9,9.288,1011.9268801761713
2022-09-25,24.44,19.24,29.86,5.27,280.1,8.1,1010.8602343659296
2022-09-26,24.35,20.51,29.05,0.81,265.3,8.964,1011.2868926900263
2022-09-27,23.63,20.16,28.29,0.0,282.2,7.632000000000001,1010.8602343659296
2022-09-28,23.83,20.19,28.7,0.43,259.3,10.764000000000001,1009.9002531367123
2022-09-29,23.11,20.65,26.56,0.09,260.2,9.576,1010.4335760418331
2022-09-30,22.92,20.38,26.61,2.41,261.5,13.32,1011.3935572710504
2022-10-01,21.84,19.47,25.81,0.57,263.3,11.484,1011.5002218520746
2022-10-02,23.24,19.5,27.87,17.69,263.6,12.096,1010.9668989469538
2022-10-03,23.58,20.66,27.59,2.37,268.6,11.484,1010.6469052038814
2022-10-04,23.7,20.77,26.86,2.43,273.3,9.756,1010.1135822987605
2022-10-05,22.75,20.6,26.01,1.59,249.1,12.168,1010.0069177177364
2022-10-06,22.63,19.75,26.75,0.2,256.0,11.268,1009.9002531367123
2022-10-07,22.63,17.75,28.38,0.05,259.0,9.9,1010.9668989469538
2022-10-08,23.18,17.56,28.13,0.32,289.9,7.092,1011.5002218520746
2022-10-09,23.95,20.06,28.17,14.07,286.2,6.048,1011.7135510141229
2022-10-10,22.55,19.69,26.33,15.5,252.6,8.244,1012.5668676623163
2022-10-11,24.36,19.85,28.95,7.8,224.6,4.896000000000001,1012.1402093382195
2022-10-12,24.35,20.9,28.37,3.99,255.3,4.824000000000001,1012.3535385002677
2022-10-13,24.11,20.86,28.15,6.11,255.3,5.112,1012.0335447571954
2022-10-14,23.6,20.53,28.18,6.19,252.0,8.352,1010.9668989469538
2022-10-15,22.92,20.55,26.18,7.58,249.3,4.5,1010.4335760418331
2022-10-16,24.06,20.8,27.81,11.32,234.4,5.904,1012.7801968243646
2022-10-17,24.03,21.71,28.14,3.94,228.1,6.6240000000000006,1013.8468426346061
2022-10-18,22.59,20.24,25.18,8.16,248.3,7.524,1013.9535072156302
2022-10-19,23.46,20.14,27.34,11.28,264.9,5.508,1013.4201843105095
