date,market_name,modal_price,min_price,max_price,markets_reporting,varieties_reporting,rows_reporting,tavg,tmin,tmax,prcp,wdir,wspd,pres,msp_applicable,msp_value_per_quintal,govt_procurement_active,pmfby_insurance_active,state_scheme_active,harvest_season_active,price_impact_direction
2024-08-19,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.43,21.32,27.95,5.11,243.9,9.0,1009.1536010695432,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-08-20,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.44,21.47,28.26,6.93,232.6,7.416,1009.5802593936398,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-08-21,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.39,21.66,26.3,2.33,223.3,15.156,1010.6469052038814,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-08-22,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.7,20.82,27.19,0.09,234.0,12.996,1012.1402093382196,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-08-23,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.31,20.71,28.61,0.0,239.7,12.24,1013.100190567437,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-08-24,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.86,21.21,27.36,0.59,247.2,15.264,1013.740178053582,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-08-25,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.78,21.48,27.27,1.09,247.7,17.856,1013.2068551484612,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-08-26,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.08,21.7,27.97,1.23,247.1,17.208000000000002,1012.5668676623164,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-08-27,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.2,21.65,28.24,1.84,252.0,14.868,1013.3135197294852,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-08-28,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.57,21.42,26.84,3.36,259.7,13.464,1013.100190567437,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-08-29,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.22,21.46,27.86,8.13,256.2,16.02,1011.7135510141228,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-08-30,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.83,22.14,26.26,6.24,257.1,14.904,1011.7135510141228,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-08-31,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.82,21.86,26.98,2.79,262.2,15.48,1011.6068864330988,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-01,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.57,21.07,26.74,2.76,273.4,16.272,1010.9668989469538,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-02,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.82,21.04,27.02,6.06,257.7,14.94,1011.073563527978,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-03,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.34,21.8,27.7,3.51,257.2,15.12,1012.460203081292,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-04,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.37,21.65,28.54,2.57,263.0,14.184,1012.0335447571954,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-05,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.45,21.56,28.75,1.26,263.6,13.608,1011.073563527978,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-06,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.1,21.27,27.86,1.02,266.9,12.996,1011.7135510141228,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-07,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.44,21.17,28.46,2.29,264.1,13.608,1012.6735322433404,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-08,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.37,22.12,28.46,4.27,263.8,16.452,1012.5668676623164,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-09,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.92,22.08,26.87,4.03,251.7,15.768,1010.7535697849056,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-10,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.67,22.19,28.43,3.61,254.6,19.296000000000003,1010.7535697849056,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-11,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.62,21.87,28.57,2.06,252.4,15.371999999999998,1012.0335447571954,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-12,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.0,20.98,28.58,0.19,255.3,12.672,1012.9935259864128,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-13,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.47,20.9,29.84,0.05,267.9,11.844,1012.0335447571954,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-14,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.83,20.78,30.33,0.2,267.5,13.212,1011.9268801761712,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-15,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.64,21.1,29.41,0.06,265.1,12.312,1011.9268801761712,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-16,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.69,20.55,30.37,0.02,272.7,12.420000000000002,1012.1402093382196,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-17,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.96,20.44,30.55,0.01,271.5,13.788,1011.1802281090022,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-18,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.32,20.11,30.17,0.0,270.7,12.6,1010.4335760418332,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-19,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.63,20.29,27.64,0.0,264.3,10.62,1010.6469052038814,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-20,Udumalpet,3000.0,2500.0,3000.0,1,1,1,25.07,20.67,30.2,0.11,258.1,12.204,1010.6469052038814,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-21,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.72,20.82,30.23,0.49,265.7,13.248,1011.1802281090022,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-22,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.66,20.47,30.02,4.51,261.9,12.384,1010.0069177177364,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-23,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.91,20.19,28.4,2.65,263.4,15.228000000000002,1010.0069177177364,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-24,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.75,20.96,27.33,2.32,258.4,15.624,1009.2602656505674,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-25,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.4,20.86,29.49,0.23,262.0,16.776,1009.5802593936398,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-26,Udumalpet,4000.0,2500.0,4000.0,1,1,1,24.01,20.39,28.82,0.94,267.0,11.844,1010.4335760418332,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-27,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.88,20.18,30.63,0.43,269.3,10.116,1011.9268801761712,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-28,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.49,21.54,30.02,5.15,352.1,4.86,1012.3535385002676,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-29,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.77,21.83,28.43,7.32,92.2,7.488,1013.100190567437,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-09-30,Udumalpet,4000.0,3000.0,4000.0,1,1,1,25.01,21.78,28.12,1.17,102.5,5.58,1012.7801968243646,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2024-10-01,Udumalpet,4000.0,3000.0,4000.0,1,1,1,26.21,21.51,31.89,3.12,200.4,5.832000000000001,1011.7135510141228,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-02,Udumalpet,4000.0,3000.0,4000.0,1,1,1,25.99,22.32,31.27,1.51,243.8,6.732,1012.460203081292,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-03,Udumalpet,4000.0,3000.0,4000.0,1,1,1,25.25,22.29,29.22,0.15,248.2,8.352,1012.2468739192436,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-04,Udumalpet,4000.0,3000.0,4000.0,1,1,1,24.48,21.71,27.81,9.9,253.3,8.352,1012.5668676623164,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-05,Udumalpet,4000.0,3000.0,4000.0,1,1,1,23.53,21.16,26.85,12.24,264.5,6.803999999999999,1012.5668676623164,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-06,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.19,21.24,28.12,9.21,256.7,3.06,1012.5668676623164,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-07,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.87,21.14,27.56,8.55,82.3,9.216,1012.6735322433404,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-08,Udumalpet,4000.0,3500.0,4000.0,1,1,1,25.02,21.52,28.94,11.33,157.8,3.852,1013.3135197294852,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-09,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.51,21.61,28.43,8.61,219.9,7.128,1011.5002218520746,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-10,Udumalpet,4000.0,3500.0,4000.0,1,1,1,24.08,21.42,28.39,1.25,229.6,7.56,1011.073563527978,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-11,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.4,21.38,26.48,16.33,227.4,7.236,1011.2868926900264,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-12,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.68,21.57,26.77,22.31,244.6,3.708,1011.9268801761712,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-13,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.26,21.91,27.37,17.28,74.3,3.492,1012.0335447571954,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-14,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.68,21.4,26.66,15.24,283.6,2.952,1012.2468739192436,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-15,Udumalpet,3000.0,2500.0,3000.0,1,1,1,21.49,19.09,24.59,13.38,244.0,7.74,1011.9268801761712,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-16,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.51,19.12,26.05,4.36,255.2,12.276000000000002,1011.2868926900264,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-17,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.67,19.9,28.13,2.35,251.5,12.24,1011.073563527978,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-18,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.41,20.81,28.84,6.79,246.6,8.28,1012.2468739192436,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-19,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.0,21.06,25.34,1.65,235.4,5.256,1013.6335134725578,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-20,Udumalpet,3000.0,2500.0,3000.0,1,1,1,25.08,21.11,28.93,9.4,252.1,2.124,1013.740178053582,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-21,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.78,21.64,28.44,8.74,74.7,4.356,1013.740178053582,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-22,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.5,21.33,27.96,28.5,235.0,4.104,1013.846842634606,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-23,Udumalpet,3000.0,2500.0,3000.0,1,1,1,25.15,21.21,29.25,13.89,254.2,3.996,1013.3135197294852,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-24,Udumalpet,3000.0,2500.0,3000.0,1,1,1,21.83,19.66,24.32,6.67,238.8,7.992000000000001,1013.9535072156302,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-25,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.14,19.9,29.01,8.67,269.1,6.264,1013.5268488915336,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-26,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.01,20.37,28.62,3.85,257.1,7.092,1012.9935259864128,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-27,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.81,19.91,28.86,0.06,260.7,8.28,1011.8202155951471,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-28,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.13,19.63,28.0,0.95,260.6,8.532,1011.7135510141228,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-29,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.15,19.85,29.25,0.31,269.1,6.84,1012.2468739192436,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-30,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.67,20.59,29.52,0.02,253.6,5.436,1012.5668676623164,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-10-31,Udumalpet,3000.0,2500.0,3000.0,1,1,1,25.34,21.31,29.71,16.79,269.2,2.8080000000000003,1013.3135197294852,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-01,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.65,21.75,28.39,7.96,79.4,4.716,1014.3801655397268,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-02,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.96,21.89,26.82,11.42,81.0,7.74,1014.5934947017752,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-03,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.77,21.07,27.36,10.6,84.9,8.28,1014.5934947017752,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-04,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.51,19.87,27.53,13.83,85.1,8.28,1013.846842634606,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-05,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.05,19.71,27.29,1.15,86.2,7.704000000000001,1014.5934947017752,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-06,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.11,19.67,28.62,0.0,3.1,4.5,1014.2735009587028,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-07,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.21,20.8,27.7,3.74,72.9,5.976,1014.1668363776784,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-08,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.92,20.82,28.18,0.78,69.2,9.36,1014.0601717966543,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-09,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.03,19.2,27.01,0.16,68.9,10.008,1014.1668363776784,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-10,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.06,18.95,27.66,0.01,57.9,8.928,1013.9535072156302,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-11,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.72,18.71,28.02,0.01,48.0,6.192,1013.2068551484612,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-12,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.01,19.83,28.53,0.79,41.7,4.86,1012.0335447571954,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-13,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.66,20.79,26.91,1.88,70.1,9.576,1011.7135510141228,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-14,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.9,20.98,25.51,9.6,63.4,9.72,1013.5268488915336,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-15,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.1,20.48,26.65,7.92,65.3,10.224,1013.846842634606,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-16,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.38,20.43,27.06,8.06,67.6,10.44,1012.9935259864128,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-17,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.31,19.77,27.36,4.67,69.9,11.664,1013.2068551484612,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-18,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.86,19.56,26.99,1.12,70.3,13.536,1013.9535072156302,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-19,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.86,19.38,27.37,0.49,66.8,10.98,1014.2735009587028,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-20,Udumalpet,3000.0,2500.0,3000.0,1,1,1,21.94,18.4,26.59,0.2,68.0,10.728,1013.846842634606,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-21,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.18,18.34,26.61,0.22,70.4,9.072,1013.846842634606,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-22,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.61,18.77,27.46,0.0,77.1,8.46,1013.6335134725578,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-23,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.39,18.54,26.84,0.0,65.5,8.856,1014.5934947017752,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-24,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.76,19.11,27.53,0.0,70.7,10.224,1014.3801655397268,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-25,Udumalpet,3000.0,2500.0,3000.0,1,1,1,21.69,18.8,25.93,0.01,62.4,8.712,1013.5268488915336,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-26,Udumalpet,3000.0,2500.0,3000.0,1,1,1,21.93,18.83,25.61,5.66,47.3,6.948,1012.460203081292,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-27,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.71,19.85,26.09,0.4,38.2,6.948,1011.3935572710504,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-28,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.03,19.78,28.6,0.17,4.7,6.12,1010.9668989469538,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-11-29,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.62,19.61,27.58,2.08,351.7,8.388,1010.2202468797848,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-02,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.07,22.33,26.15,25.56,250.6,14.004,1007.7669615162292,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-03,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.43,21.63,26.23,7.54,213.6,8.028,1011.7135510141228,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-04,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.2,19.95,27.19,0.84,89.2,8.64,1013.3135197294852,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-05,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.3,19.75,27.69,0.65,83.0,8.496,1013.9535072156302,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-06,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.91,19.56,27.8,0.11,80.2,8.208,1013.846842634606,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-07,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.35,19.49,27.93,0.74,81.2,7.812,1013.6335134725578,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-08,Udumalpet,2800.0,2500.0,2800.0,1,1,1,22.71,18.89,27.57,0.06,87.5,7.164,1013.740178053582,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-09,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.04,18.79,27.73,0.0,84.0,6.948,1013.3135197294852,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-10,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.98,18.99,27.54,0.13,68.2,7.920000000000001,1013.4201843105096,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-11,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.87,19.26,27.24,2.63,59.4,10.044,1012.9935259864128,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-12,Udumalpet,4000.0,3500.0,4000.0,1,1,1,22.56,20.36,25.64,21.62,62.6,12.816,1012.6735322433404,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-13,Udumalpet,3500.0,3200.0,3500.0,1,1,1,22.1,19.71,24.28,14.68,65.0,16.236,1013.4201843105096,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-14,Udumalpet,3000.0,2500.0,3000.0,1,1,1,21.57,17.84,25.96,3.29,71.1,13.176,1015.0201530258717,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-15,Udumalpet,3000.0,2500.0,3000.0,1,1,1,20.09,16.27,25.04,0.21,62.3,11.448,1015.8734696740652,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-16,Udumalpet,3000.0,2500.0,3000.0,1,1,1,20.41,16.16,25.42,0.0,67.4,9.684,1014.7001592827992,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-17,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.09,15.93,27.8,0.0,339.9,5.112,1013.3135197294852,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-18,Udumalpet,2500.0,2200.0,2500.0,1,1,1,23.18,17.45,28.68,0.0,297.3,4.788,1012.2468739192436,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-19,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.45,19.36,27.69,0.0,255.1,5.184,1012.1402093382196,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-20,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.35,20.44,28.95,0.01,262.2,5.724,1012.0335447571954,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-21,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.39,20.59,29.04,0.76,259.7,5.832000000000001,1012.5668676623164,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-22,Udumalpet,3000.0,2500.0,3000.0,1,1,1,24.02,20.33,28.82,0.11,261.4,3.672,1013.3135197294852,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-23,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.14,19.48,27.7,0.01,230.5,3.636,1013.3135197294852,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-24,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.63,18.66,27.87,0.0,262.3,4.932,1013.6335134725578,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-25,Udumalpet,4000.0,3500.0,4000.0,1,1,1,23.34,18.68,28.31,0.0,306.3,3.3120000000000003,1014.8068238638234,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-26,Udumalpet,3000.0,2500.0,3000.0,1,1,1,23.81,19.94,28.67,4.25,67.3,6.66,1015.9801342550892,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-27,Udumalpet,4000.0,2500.0,4000.0,1,1,1,23.17,19.77,27.77,2.19,76.6,13.428,1017.153444646355,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-28,Udumalpet,4000.0,3000.0,4000.0,1,1,1,21.81,18.0,26.76,0.03,72.0,12.312,1016.8334509032824,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-29,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.11,17.86,27.37,0.13,64.1,10.908,1016.620121741234,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-30,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.75,18.13,27.6,0.77,59.3,13.968,1016.3001279981617,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2024-12-31,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.58,18.11,27.65,0.01,63.9,15.840000000000002,1016.1934634171374,1.0,2225.0,1.0,1.0,1.0,1.0,Upward
2025-01-01,Udumalpet,3000.0,2500.0,3000.0,1,1,1,20.77,16.42,27.02,0.0,67.8,13.788,1015.4468113499684,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-08,Udumalpet,3000.0,2500.0,3000.0,1,1,1,20.77,15.29,27.6,0.0,75.3,9.828,1014.486830120751,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-09,Udumalpet,3000.0,2500.0,3000.0,1,1,1,21.16,15.14,27.01,0.0,75.4,11.376,1015.5534759309924,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-10,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.35,17.21,27.98,0.01,74.8,11.052,1016.51345716021,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-11,Udumalpet,3000.0,2500.0,3000.0,1,1,1,22.54,16.96,29.38,0.0,75.3,11.304,1016.1934634171374,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-12,Udumalpet,3500.0,3000.0,3500.0,1,1,1,23.3,16.74,29.23,0.04,74.6,10.548,1015.3401467689442,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-15,Udumalpet,4000.0,3000.0,4000.0,1,1,1,22.38,18.2,28.49,0.18,68.1,15.444,1016.0867988361134,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
2025-01-16,Udumalpet,4000.0,3000.0,4000.0,1,1,1,21.98,17.57,28.06,0.0,76.7,14.76,1016.0867988361134,1.0,2225.0,0.0,1.0,1.0,0.0,Price_Floor
